country_code,permalink,category_list,funding_round_type,raised_amount_usd
USA,tristar-investors,Mobile,venture,312000.0
USA,tristar-investors,Mobile,venture,16250000.0
USA,tristar-investors,Mobile,venture,15000000.0
USA,triton-algae-innovations,Biotechnology,venture,5000000.0
USA,triton-algae-innovations,Biotechnology,venture,5000000.0
USA,triumfant,Energy Efficiency,venture,750000.0
USA,triumfant,Energy Efficiency,venture,6000000.0
USA,trius-therapeutics,Biotechnology,venture,20000000.0
USA,trius-therapeutics,Biotechnology,venture,30162500.0
USA,trivascular,Health Care,venture,60000000.0
USA,trivascular,Health Care,venture,30000000.0
USA,trivascular,Health Care,venture,60000000.0
USA,trivascular,Health Care,venture,65000000.0
USA,trivascular,Health Care,venture,40000000.0
USA,trivascular,Health Care,venture,1950270.0
USA,trivirix-international,Manufacturing,venture,25000000.0
USA,troika-networks,Web Hosting,venture,14400000.0
USA,troika-networks,Web Hosting,venture,13000000.0
USA,troopswap,Cars,venture,120000.0
USA,troopswap,Cars,venture,100000.0
USA,trooval-com,Analytics,venture,1600000.0
USA,trooval-com,Analytics,venture,1299980.0
USA,tropos-networks,Internet,venture,4999990.0
USA,troppin,Curated Web,venture,10000.0
USA,trov,Insurance,venture,6500000.0
USA,trov,Insurance,venture,3800000.0
USA,trov,Insurance,venture,3000000.0
USA,trovagene,Biotechnology,venture,3760000.0
USA,trove,Analytics,venture,8400000.0
USA,trovita-health-science,Health and Wellness,venture,1500000.0
USA,trovix,Consulting,venture,13000000.0
USA,trovix,Consulting,venture,5250000.0
USA,tru-dental-management,Health Care,venture,2500000.0
USA,trubeacon-inc,Mobile Payments,venture,1000000.0
USA,trubion-pharmaceuticals,Biotechnology,venture,32000000.0
USA,trubion-pharmaceuticals,Biotechnology,venture,10000000.0
USA,trubion-pharmaceuticals,Biotechnology,venture,13600000.0
USA,trucker-path,Crowdsourcing,venture,20000000.0
USA,truckload-usa,Building Products,venture,9500000.0
USA,truclinic,Health Care,venture,300000.0
USA,true-co,Fashion,venture,4000000.0
USA,true-co,Fashion,venture,2000000.0
USA,true-fit,Big Data,venture,15000000.0
USA,true-north-technology,Software,venture,3250000.0
USA,true-north-therapeutics,Biotechnology,venture,35000000.0
USA,true-north-therapeutics,Biotechnology,venture,40000000.0
USA,true-north-therapeutics,Biotechnology,venture,22000000.0
USA,true-office,Analytics,venture,3000000.0
USA,trueability,Certification Test,venture,2000000.0
USA,trueaccord,Finance Technology,venture,250000.0
USA,trueaccord,Finance Technology,venture,5000000.0
USA,trueanthem,Big Data Analytics,venture,1600000.0
USA,truecar,Automotive,venture,2265000.0
USA,truecar,Automotive,venture,37400000.0
USA,truecar,Automotive,venture,13500000.0
USA,truedemand-software,Software,venture,6000000.0
USA,truedemand-software,Software,venture,8000000.0
USA,truedemand-software,Software,venture,2700000.0
USA,trueex,Enterprise Software,venture,5000000.0
USA,trueex,Enterprise Software,venture,650000.0
USA,trueex,Enterprise Software,venture,1125000.0
USA,trueex,Enterprise Software,venture,975000.0
USA,trueex,Enterprise Software,venture,9000000.0
USA,truefacet,E-Commerce,venture,4789935.0
USA,truefacet,E-Commerce,venture,2700000.0
USA,trueffect,Advertising,venture,4469580.0
USA,trueffect,Advertising,venture,5025000.0
USA,trueffect,Advertising,venture,4999996.0
USA,truefit,Entrepreneur,venture,20000.0
USA,truelens,Analytics,venture,1200000.0
USA,truemotion-spine,Hardware + Software,venture,122500.0
USA,truenorthlogic,Software,venture,850000.0
USA,truevision,Biotechnology,venture,4020433.0
USA,truevision,Biotechnology,venture,2215165.0
USA,truevision,Biotechnology,venture,2500000.0
USA,truex-media,Advertising,venture,4200000.0
USA,truex-media,Advertising,venture,6000000.0
USA,truex-media,Advertising,venture,8000000.0
USA,truex-media,Advertising,venture,20000000.0
USA,truex-media,Advertising,venture,11650000.0
USA,trufa,Analytics,venture,4500000.0
USA,trufa,Analytics,venture,6400000.0
USA,truist,Humanitarian,venture,900000.0
USA,truist,Humanitarian,venture,3800000.0
USA,trulia,Marketplaces,venture,5700000.0
USA,trulia,Marketplaces,venture,10000000.0
USA,trulia,Marketplaces,venture,2100000.0
USA,trulia,Marketplaces,venture,15000000.0
USA,trumaker,Direct Sales,venture,6500000.0
USA,trumba-corporation,Software,venture,8000000.0
USA,trumed-systems,Medical Devices,venture,5500000.0
USA,trumid,FinTech,venture,25000000.0
USA,trumid,FinTech,venture,8250000.0
USA,truminim,Health Care,venture,239488.0
USA,truminim,Health Care,venture,1000000.0
USA,trumpet-search,Music,venture,1000000.0
USA,trumpet-search,Music,venture,3077712.0
USA,trumpet-search,Music,venture,10000154.0
USA,trunity,Blogging Platforms,venture,966500.0
USA,trunity,Blogging Platforms,venture,862000.0
USA,trunk-archive,Photography,venture,139051.0
USA,trunk-show,Fashion,venture,1144458.0
USA,trupanion,Pets,venture,9000000.0
USA,trusper,Curated Web,venture,2000000.0
USA,trusper,Curated Web,venture,16020107.0
USA,trusper,Curated Web,venture,6170000.0
USA,trusper,Curated Web,venture,4000000.0
USA,trust-digital,Mobile,venture,9000000.0
USA,trust-digital,Mobile,venture,14500000.0
USA,truste,Enterprise Software,venture,10000000.0
USA,truste,Enterprise Software,venture,12000000.0
USA,truste,Enterprise Software,venture,15000000.0
USA,trusted-insight,Curated Web,venture,2500000.0
USA,trustedid,Security,venture,5000000.0
USA,trustedid,Security,venture,10000000.0
USA,trustedid,Security,venture,10000000.0
USA,trustedopinion,Social Media,venture,2500000.0
USA,trustedopinion,Social Media,venture,1300000.0
USA,trusteer,Banking,venture,6100000.0
USA,trustfuel,Marketing Automation,venture,400000.0
USA,trustid,Security,venture,4000000.0
USA,trustpoint-international,Legal,venture,1000000.0
USA,trustradius,Crowdsourcing,venture,5000000.0
USA,trustwave,Cyber Security,venture,10000000.0
USA,trustyou,Hospitality,venture,5000000.0
USA,trutag-technologies,Pharmaceuticals,venture,16776527.0
USA,trutouch-technologies,Manufacturing,venture,3000000.0
USA,trutouch-technologies,Manufacturing,venture,2400000.0
USA,trutouch-technologies,Manufacturing,venture,2100000.0
USA,trutouch-technologies,Manufacturing,venture,4300000.0
USA,trutouch-technologies,Manufacturing,venture,2500000.0
USA,trutouch-technologies,Manufacturing,venture,1300000.0
USA,truveris,Health Care,venture,12750000.0
USA,truveris,Health Care,venture,3800000.0
USA,truveris,Health Care,venture,10000000.0
USA,truviso,Analytics,venture,3000000.0
USA,trx-systems,DOD/Military,venture,500000.0
USA,trx-systems,DOD/Military,venture,2000000.0
USA,trxade-group,Medical,venture,1100000.0
USA,trymaple,Mobile,venture,25000000.0
USA,tryton-medical,Health Care,venture,24000000.0
USA,tryton-medical,Health Care,venture,22267224.0
USA,tryton-medical,Health Care,venture,20000000.0
USA,tryton-medical,Health Care,venture,20000000.0
USA,tsg-solutions,Security,venture,45000.0
USA,tsheets,Software,venture,15000000.0
USA,tsu,Apps,venture,3599858.0
USA,tsu,Apps,venture,7000000.0
USA,ttwick,Analytics,venture,2000000.0
USA,tubemogul,Advertising,venture,10000000.0
USA,tubemogul,Advertising,venture,28657047.0
USA,tubemogul,Advertising,venture,3000000.0
USA,tubemogul,Advertising,venture,10000000.0
USA,tubemogul,Advertising,venture,1500000.0
USA,tubi-tv-2,Film,venture,6000000.0
USA,tubular-labs,Analytics,venture,6620374.0
USA,tubular-labs,Analytics,venture,11000000.0
USA,tubular-labs,Analytics,venture,2500000.0
USA,tucker-auto-mation,Manufacturing,venture,250000.0
USA,tucker-blair,E-Commerce,venture,610000.0
USA,tuckernuck,Fashion,venture,3077011.0
USA,tucoola,Content,venture,350000.0
USA,tufin,Information Technology,venture,8000000.0
USA,tufin,Information Technology,venture,8750000.0
USA,tufin,Information Technology,venture,8750000.0
USA,tufin,Information Technology,venture,7000000.0
USA,tugg,E-Commerce,venture,5900000.0
USA,tuition-io,Education,venture,5000000.0
USA,tumblr,Blogging Platforms,venture,750000.0
USA,tumblr,Blogging Platforms,venture,5000000.0
USA,tumblr,Blogging Platforms,venture,30000000.0
USA,tumblr,Blogging Platforms,venture,85000000.0
USA,tumblr,Blogging Platforms,venture,4500000.0
USA,tune,Advertising,venture,27000000.0
USA,tune,Advertising,venture,9400000.0
USA,tunecore,Music,venture,7000000.0
USA,tunein-inc,Guides,venture,6000000.0
USA,tunein-inc,Guides,venture,16000000.0
USA,tunein-inc,Guides,venture,1600000.0
USA,tunein-inc,Guides,venture,852231.0
USA,tunesat,Games,venture,975000.0
USA,tunesat,Games,venture,150000.0
USA,tunesat,Games,venture,6000000.0
USA,tunesat,Games,venture,1225000.0
USA,tunespeak,Music,venture,1300000.0
USA,tunespotter,Advertising,venture,61000.0
USA,tuneup,Music,venture,6300000.0
USA,tuneup,Music,venture,2000000.0
USA,tuneup,Music,venture,4300000.0
USA,tuneup,Music,venture,3000000.0
USA,tunewiki,Android,venture,7000000.0
USA,tunewiki,Android,venture,3000000.0
USA,tunitas-therapeutics,Bio-Pharm,venture,10000000.0
USA,turbine,Games,venture,6600000.0
USA,turbine,Games,venture,18000000.0
USA,turbine,Games,venture,30000000.0
USA,turbine,Games,venture,40000000.0
USA,turbine-air-systems,Manufacturing,venture,12000000.0
USA,turbo-trac-usa,Hardware + Software,venture,200000.0
USA,turboappeal,Finance,venture,800000.0
USA,turbobotz,Games,venture,250000.0
USA,turbogen,Energy,venture,170000.0
USA,turin-networks,Service Providers,venture,52500000.0
USA,turing-pharmaceuticals,Biotechnology,venture,90000000.0
USA,turn,Advertising,venture,80000000.0
USA,turn,Advertising,venture,15000000.0
USA,turn,Advertising,venture,20000000.0
USA,turn,Advertising,venture,8000000.0
USA,turn,Advertising,venture,15000000.0
USA,turn,Advertising,venture,7500000.0
USA,turn,Advertising,venture,18000000.0
USA,turnhere-inc,Curated Web,venture,3000000.0
USA,turnhere-inc,Curated Web,venture,7500000.0
USA,turningart,Design,venture,1500000.0
USA,turningart,Design,venture,668542.0
USA,turnip-truck-ii,Mobile,venture,3000000.0
USA,turnkey-vacation-rentals,Travel,venture,5000000.0
USA,turnstone-biologics,Biotechnology,venture,11300000.0
USA,turntable-fm,Music,venture,7000000.0
USA,turpitude,Games,venture,1000000.0
USA,tusaar-corp,Industrial,venture,711085.0
USA,tuscany-design-automation,Software,venture,210000.0
USA,tut-systems,Public Relations,venture,6950000.0
USA,tut-systems,Public Relations,venture,14900000.0
USA,tute-genomics,Biotechnology,venture,3900000.0
USA,tute-genomics,Biotechnology,venture,2300000.0
USA,tutor,Education,venture,13500000.0
USA,tutor-com,Education,venture,13500000.0
USA,tutor-trove,Software,venture,110000.0
USA,tutorspree,EdTech,venture,800000.0
USA,tutti-dynamics,Music,venture,963989.0
USA,tuun-health,Health Care,venture,25000.0
USA,tuvox,Consulting,venture,20000000.0
USA,tuvox,Consulting,venture,6000000.0
USA,tuvox,Consulting,venture,5190000.0
USA,tv-communications,Games,venture,3000000.0
USA,tv-communications,Games,venture,1000000.0
USA,tv-compass,Software,venture,6514212.0
USA,tv2-holding,Biotechnology,venture,30505087.0
USA,tv2-holding,Biotechnology,venture,45000000.0
USA,tv2-holding,Biotechnology,venture,4000001.0
USA,tv2-holding,Biotechnology,venture,39643841.0
USA,tva-medical,Health and Wellness,venture,9500000.0
USA,tva-medical,Health and Wellness,venture,2600000.0
USA,tva-medical,Health and Wellness,venture,15000000.0
USA,tvax-biomedical,Biotechnology,venture,1022737.0
USA,tvax-biomedical,Biotechnology,venture,2000000.0
USA,tvax-biomedical,Biotechnology,venture,2000000.0
USA,tvcompass,Mobile,venture,5100000.0
USA,tvpage-inc,Curated Web,venture,1215000.0
USA,tvpage-inc,Curated Web,venture,1000000.0
USA,tvpage-inc,Curated Web,venture,825000.0
USA,tvplus,Advertising,venture,1500000.0
USA,tvplus,Advertising,venture,200000.0
USA,tvplus,Advertising,venture,2500007.0
USA,tvu-networks,E-Commerce,venture,4009930.0
USA,tvu-networks,E-Commerce,venture,5000000.0
USA,tvu-networks,E-Commerce,venture,1040141.0
USA,tweelx,Crowdfunding,venture,200000.0
USA,tweetphoto,Curated Web,venture,2600000.0
USA,tweetup-2,Apps,venture,3499999.0
USA,twelve,Health Care,venture,9075943.0
USA,twelve,Health Care,venture,4000000.0
USA,twelve,Health Care,venture,15000100.0
USA,twelve,Health Care,venture,35249982.0
USA,twelvefoldmedia,Advertising,venture,8800000.0
USA,twelvefoldmedia,Advertising,venture,2500000.0
USA,twelvefoldmedia,Advertising,venture,1500000.0
USA,twelvefoldmedia,Advertising,venture,9600000.0
USA,twelvefoldmedia,Advertising,venture,7800000.0
USA,twenty20-2,Marketing Automation,venture,8000000.0
USA,twice,Fashion,venture,18500000.0
USA,twice,Fashion,venture,4000000.0
USA,twiigg,Content,venture,25000.0
USA,twilio,Enterprise Software,venture,130000000.0
USA,twilio,Enterprise Software,venture,12000000.0
USA,twilio,Enterprise Software,venture,3700000.0
USA,twilio,Enterprise Software,venture,70000000.0
USA,twilio,Enterprise Software,venture,17000000.0
USA,twin-prime-inc,Big Data,venture,9500000.0
USA,twin-star-ecs,Biotechnology,venture,95000.0
USA,twinlab,Pharmaceuticals,venture,306667.0
USA,twinlab,Pharmaceuticals,venture,1000000.0
USA,twinstrata,Cloud Computing,venture,5700000.0
USA,twinstrata,Cloud Computing,venture,8000000.0
USA,twinstrata,Cloud Computing,venture,3701832.0
USA,twirl-tv,Games,venture,8762.0
USA,twist,iPhone,venture,6000000.0
USA,twist-biosciences,Biotechnology,venture,26000000.0
USA,twist-biosciences,Biotechnology,venture,9110714.0
USA,twist-biosciences,Biotechnology,venture,37000000.0
USA,twistbox-entertainment,Games,venture,12750000.0
USA,twistbox-entertainment,Games,venture,19500000.0
USA,twisted-pair-solutions,Software,venture,1500000.0
USA,twisted-pair-solutions,Software,venture,9000000.0
USA,twistle,Software,venture,820001.0
USA,twitch,Broadcasting,venture,15000000.0
USA,twitch,Broadcasting,venture,20000000.0
USA,twitpay,E-Commerce,venture,500000.0
USA,twitter,Information Services,venture,15000000.0
USA,twitter,Information Services,venture,100000000.0
USA,twitter,Information Services,venture,5166511.0
USA,twitter,Information Services,venture,400000000.0
USA,twitter,Information Services,venture,35000000.0
USA,twitter,Information Services,venture,5000000.0
USA,twitter,Information Services,venture,200000000.0
USA,twitvid,Mobile,venture,3231695.0
USA,twitvid,Mobile,venture,8000000.0
USA,twitvid,Mobile,venture,6500000.0
USA,twitvid,Mobile,venture,3383459.0
USA,two-bit-circus,Education,venture,6500000.0
USA,twof,Biotechnology,venture,2148399.0
USA,twofish,E-Commerce,venture,4500000.0
USA,twofish,E-Commerce,venture,5000000.0
USA,txtsmarter,Android,venture,1100000.0
USA,txvia,Finance,venture,15500000.0
USA,txvia,Finance,venture,27500000.0
USA,txvia,Finance,venture,2550000.0
USA,txvia,Finance,venture,9800000.0
USA,tyfone,Banking,venture,5000000.0
USA,tyfone,Banking,venture,6600000.0
USA,tykoon,Finance,venture,480000.0
USA,tympany,Health and Wellness,venture,790000.0
USA,tympany,Health and Wellness,venture,200000.0
USA,tymphany,Audio,venture,13000000.0
USA,tynker,Education,venture,3250000.0
USA,tynt,Messaging,venture,8000000.0
USA,tynt,Messaging,venture,3900000.0
USA,typekit,Curated Web,venture,3200000.0
USA,typesafe,Software,venture,3000000.0
USA,typesafe,Software,venture,14000000.0
USA,tyratech,Clean Technology,venture,6000000.0
USA,tyrogenex,Biotechnology,venture,15000000.0
USA,tyrx-pharma,Biotechnology,venture,20000000.0
USA,tytanium-ideas,Travel,venture,60000.0
USA,tyto-life,Consumer Electronics,venture,6999998.0
USA,u-s-fiduciary,Finance,venture,9000000.0
USA,u-s-healthworks,Biotechnology,venture,40500000.0
USA,u-s-nursing-corporation,Health and Wellness,venture,4000000.0
USA,u-s-nursing-corporation,Health and Wellness,venture,4000000.0
USA,u-s-photonics,Manufacturing,venture,150000.0
USA,u-s-trailmaps,Public Transportation,venture,600000.0
USA,u-systems,Health and Wellness,venture,6500000.0
USA,u-systems,Health and Wellness,venture,16500000.0
USA,u-systems,Health and Wellness,venture,10364626.0
USA,u-tique,E-Commerce,venture,3600000.0
USA,u4ea,Hardware + Software,venture,16000000.0
USA,u4ea-wireless,Mobile,venture,4000000.0
USA,u4ea-wireless,Mobile,venture,10500000.0
USA,u4ea-wireless,Mobile,venture,4800000.0
USA,u4ia-games,Games,venture,5631916.0
USA,uasc-physicians,Hospitals,venture,93600.0
USA,uat-holdings,Finance,venture,4235000.0
USA,ubeam,Electrical Distribution,venture,10000000.0
USA,uber,Automotive,venture,1200000000.0
USA,uber,Automotive,venture,1000000000.0
USA,uber,Automotive,venture,258000000.0
USA,uber,Automotive,venture,37000000.0
USA,uber,Automotive,venture,1200000000.0
USA,uber,Automotive,venture,11000000.0
USA,uber,Automotive,venture,600000000.0
USA,uber,Automotive,venture,1000000000.0
USA,uber-com,Communications Infrastructure,venture,7600000.0
USA,ubermedia,Ad Targeting,venture,17500000.0
USA,ubermedia,Ad Targeting,venture,8000000.0
USA,ubermedia,Ad Targeting,venture,3500000.0
USA,ubermedia,Ad Targeting,venture,5600000.0
USA,uberseq,Medical,venture,300000.0
USA,uberseq,Medical,venture,375000.0
USA,ubervu,Analytics,venture,512640.0
USA,ubicom,Software,venture,6940379.0
USA,ubicom,Software,venture,1806598.0
USA,ubicom,Software,venture,20000000.0
USA,ubicom,Software,venture,18000000.0
USA,ubicom,Software,venture,21000000.0
USA,ubicom,Software,venture,11435909.0
